id;default;idade;sexo;dependentes;escolaridade;estado_civil;salario_anual;cant_bienes
713413758;0;26;F;1;graduacao;solteiro;50.000;4
708741633;0;52;M;4;ensino medio;casado;60.000;6
714043833;0;37;F;3;mestrado;solteiro;40.000;5
789577833;0;56;M;2;mestrado;casado;120.000;4
787570758;0;35;M;2;sem educacao formal;casado;120.000;3
720371733;0;58;F;0;mestrado;casado;40.000;5
819117183;0;34;F;3;na;casado;50.000;3
711776433;0;37;M;3;sem educacao formal;solteiro;70.000;4
709583133;0;53;M;3;sem educacao formal;casado;50.000;6
719521983;0;38;M;2;sem educacao formal;casado;50.000;4
718415133;0;38;M;1;sem educacao formal;casado;70.000;6
710594358;0;28;F;0;na;solteiro;40.000;4
709730508;0;39;F;0;ensino medio;solteiro;50.000;6
720462633;0;43;F;3;sem educacao formal;solteiro;40.000;3
715005558;0;36;M;2;graduacao;solteiro;70.000;6
779993208;0;38;F;2;sem educacao formal;casado;40.000;3
787543008;0;37;M;1;mestrado;solteiro;50.000;5
743265108;0;37;M;4;graduacao;solteiro;60.000;5
713770383;0;29;F;0;sem educacao formal;divorciado;40.000;5
712392108;0;51;M;3;ensino medio;casado;60.000;3
720145683;0;54;M;1;graduacao;casado;60.000;3
714832383;0;35;M;0;ensino medio;solteiro;70.000;6
772706283;0;38;F;2;graduacao;casado;50.000;3
795920358;0;33;F;2;ensino medio;casado;40.000;3
716277558;0;45;F;1;sem educacao formal;solteiro;40.000;4
764776833;0;61;M;0;mestrado;casado;50.000;3
710795883;0;33;F;3;sem educacao formal;casado;40.000;6
710428308;0;55;M;4;ensino medio;solteiro;60.000;4
721096983;0;34;F;2;mestrado;solteiro;40.000;4
715760733;0;58;M;4;ensino medio;casado;50.000;6
718227033;0;38;F;4;mestrado;casado;40.000;3
720610008;1;59;M;1;graduacao;casado;120.000;1
719517258;0;57;M;4;na;solteiro;70.000;5
714111333;0;55;M;1;ensino medio;casado;60.000;6
717551358;0;63;M;0;mestrado;casado;60.000;4
813573333;0;60;M;1;ensino medio;casado;40.000;5
711709683;0;53;F;2;sem educacao formal;casado;40.000;6
712902483;0;35;M;3;ensino medio;casado;60.000;3
710893533;0;53;M;1;na;casado;120.000;4
719883858;0;58;M;2;mestrado;casado;40.000;4
719628033;0;33;F;1;doutorado;casado;50.000;5
712043433;0;53;M;1;mestrado;casado;70.000;5
769095558;0;59;M;1;doutorado;solteiro;60.000;3
816094233;0;37;M;1;ensino medio;casado;120.000;6
758417508;0;50;F;4;ensino medio;divorciado;40.000;6
721234308;0;35;F;2;sem educacao formal;casado;40.000;6
717138558;0;28;M;0;doutorado;casado;50.000;5
798120858;0;37;M;3;sem educacao formal;casado;70.000;4
709997958;0;39;M;3;mestrado;casado;50.000;4
712617408;0;31;M;1;doutorado;solteiro;50.000;5
720158208;0;37;M;3;mestrado;casado;60.000;4
716548083;0;39;M;4;mestrado;casado;40.000;4
717631008;0;38;M;2;mestrado;casado;70.000;4
813964383;0;35;M;3;mestrado;solteiro;50.000;3
719952408;0;30;M;0;mestrado;casado;40.000;3
771028533;1;48;F;3;doutorado;casado;40.000;5
771823308;0;33;F;2;sem educacao formal;na;40.000;5
719854008;0;47;M;3;na;solteiro;50.000;3
713998233;0;37;F;2;ensino medio;solteiro;40.000;6
714746358;0;38;M;3;na;casado;60.000;3
713574708;0;39;M;3;graduacao;solteiro;50.000;6
714753258;0;34;M;2;na;casado;60.000;5
712004208;0;65;M;0;mestrado;solteiro;40.000;3
719621958;0;43;M;3;mestrado;na;60.000;3
819610908;1;38;M;2;sem educacao formal;solteiro;70.000;1
823948308;0;48;M;4;doutorado;na;50.000;6
712064358;0;38;M;1;mestrado;casado;60.000;6
816013383;1;65;F;0;mestrado;divorciado;40.000;3
758765808;0;36;F;2;na;casado;40.000;6
780881358;0;35;M;3;mestrado;solteiro;50.000;6
709422183;0;58;F;1;mestrado;casado;40.000;4
779951058;0;54;F;3;ensino medio;casado;50.000;4
809941233;0;53;M;1;mestrado;casado;70.000;4
710844408;0;38;M;3;doutorado;casado;60.000;4
819002508;0;31;M;1;na;solteiro;50.000;4
807141183;0;34;M;1;mestrado;casado;120.000;4
711119358;0;38;M;3;na;casado;60.000;6
808273533;1;39;M;2;ensino medio;solteiro;60.000;3
716297658;0;37;M;2;mestrado;solteiro;70.000;4
716532258;0;51;F;1;ensino medio;solteiro;40.000;4
720540708;0;53;F;3;sem educacao formal;casado;40.000;3
720904233;0;53;M;0;mestrado;casado;70.000;3
720863133;0;65;M;1;mestrado;casado;40.000;5
714957108;0;33;F;3;ensino medio;divorciado;40.000;5
790102008;0;37;M;3;doutorado;solteiro;60.000;6
781933983;0;47;M;4;mestrado;casado;50.000;5
712643358;0;59;F;0;ensino medio;casado;40.000;6
716686158;0;59;F;0;doutorado;casado;40.000;5
806894133;0;34;F;3;doutorado;solteiro;50.000;3
721344858;0;26;M;0;sem educacao formal;solteiro;40.000;4
813230208;0;45;M;4;graduacao;solteiro;120.000;3
716835033;0;54;F;2;mestrado;casado;50.000;4
787500333;0;52;M;2;doutorado;solteiro;70.000;6
768582033;0;47;M;3;ensino medio;casado;50.000;6
713992158;0;57;F;4;na;casado;40.000;3
719916408;0;34;M;5;mestrado;casado;60.000;5
789433758;0;36;M;0;graduacao;casado;70.000;3
785011383;1;36;F;0;sem educacao formal;divorciado;50.000;1
719283633;0;57;F;3;sem educacao formal;casado;50.000;4
710816358;0;29;M;1;doutorado;casado;40.000;4
779653458;0;37;M;3;mestrado;casado;70.000;3
716382708;1;46;F;2;mestrado;solteiro;40.000;3
710387583;0;55;M;0;ensino medio;casado;70.000;5
718772133;0;56;M;3;mestrado;casado;70.000;6
711224733;1;32;M;0;ensino medio;casado;120.000;3
718360083;0;39;M;4;sem educacao formal;casado;120.000;6
716102583;0;63;F;1;mestrado;casado;40.000;6
720673008;0;49;F;3;na;divorciado;40.000;3
708459633;0;38;M;2;ensino medio;casado;60.000;4
712868733;0;60;M;0;sem educacao formal;casado;40.000;5
713790708;0;38;M;3;sem educacao formal;casado;60.000;5
717648783;0;63;M;2;ensino medio;casado;70.000;4
714709983;0;43;F;2;graduacao;casado;40.000;6
819409608;0;39;F;2;mestrado;casado;40.000;4
717585858;0;35;F;4;ensino medio;solteiro;50.000;5
791856033;1;45;M;2;graduacao;divorciado;70.000;3
714474483;0;35;F;1;mestrado;casado;50.000;4
716448783;1;48;F;3;mestrado;casado;50.000;2
711065133;0;26;M;1;ensino medio;solteiro;50.000;6
713769258;0;36;M;3;graduacao;casado;120.000;3
712288158;0;37;M;2;graduacao;casado;70.000;5
714130233;0;39;M;2;na;casado;60.000;3
789127533;0;49;M;4;ensino medio;divorciado;70.000;5
717038733;0;56;M;3;sem educacao formal;casado;60.000;5
804840033;0;45;M;2;graduacao;casado;60.000;4
709363383;0;34;M;2;ensino medio;solteiro;50.000;3
789760233;0;29;M;0;na;divorciado;70.000;6
712058958;0;28;M;0;ensino medio;solteiro;40.000;3
708295533;0;65;F;0;doutorado;casado;40.000;5
817686633;0;26;F;1;graduacao;solteiro;40.000;5
713738883;0;57;F;3;sem educacao formal;casado;40.000;6
721310283;0;47;M;3;mestrado;solteiro;120.000;6
803132733;0;54;F;1;mestrado;casado;40.000;4
779852133;0;48;M;2;na;casado;120.000;3
716210283;0;36;F;1;ensino medio;casado;50.000;6
711615933;0;43;M;3;mestrado;casado;70.000;3
785311158;0;54;F;2;mestrado;solteiro;40.000;6
717267108;0;37;M;1;graduacao;solteiro;60.000;6
711636558;0;33;M;3;mestrado;casado;70.000;5
717504258;0;38;M;2;graduacao;casado;50.000;4
718242333;0;36;M;4;mestrado;solteiro;70.000;5
771844458;0;40;F;3;mestrado;casado;50.000;6
708892833;1;37;M;2;mestrado;casado;120.000;2
779465358;0;26;F;0;ensino medio;solteiro;50.000;4
720191883;0;45;M;3;ensino medio;solteiro;60.000;5
710934033;0;26;M;0;ensino medio;solteiro;40.000;6
714473658;0;42;M;3;mestrado;solteiro;50.000;6
716569983;0;33;M;2;graduacao;casado;70.000;3
789833583;0;57;F;4;ensino medio;casado;50.000;5
818923158;0;55;M;2;mestrado;casado;60.000;5
716596308;0;40;M;3;sem educacao formal;solteiro;70.000;5
716620458;0;32;M;1;ensino medio;solteiro;40.000;3
710251608;0;62;F;1;ensino medio;casado;40.000;3
710633808;0;26;M;0;mestrado;solteiro;60.000;3
719318583;1;37;M;3;ensino medio;casado;40.000;3
819202533;0;57;M;1;doutorado;casado;70.000;3
827360883;0;47;F;3;ensino medio;casado;50.000;4
771196083;0;47;M;4;mestrado;casado;70.000;6
809962908;0;48;F;2;mestrado;solteiro;50.000;5
788965683;0;49;F;4;sem educacao formal;casado;40.000;6
817142433;0;35;M;3;mestrado;casado;70.000;5
716993058;0;57;M;3;na;divorciado;60.000;5
771040758;0;62;F;0;mestrado;solteiro;50.000;5
713309583;0;55;F;2;graduacao;casado;40.000;6
710273658;0;36;M;2;mestrado;casado;60.000;5
771429408;0;54;M;1;ensino medio;casado;70.000;5
719452308;0;30;F;0;mestrado;casado;40.000;5
818908833;0;46;M;3;mestrado;casado;50.000;5
780998133;0;43;M;3;mestrado;casado;70.000;3
801726933;0;34;M;2;mestrado;casado;120.000;4
788474658;0;55;M;3;mestrado;casado;70.000;5
708438033;0;36;F;2;na;casado;40.000;3
710562258;0;44;M;1;mestrado;casado;70.000;5
770764908;0;39;M;2;na;casado;60.000;5
814776033;0;34;M;2;mestrado;solteiro;70.000;3
715057383;0;40;M;3;mestrado;casado;60.000;6
717970158;0;42;M;2;graduacao;solteiro;60.000;5
715168008;0;36;M;3;mestrado;divorciado;50.000;4
720802833;0;26;F;1;ensino medio;solteiro;40.000;3
789370383;0;42;M;1;ensino medio;casado;50.000;4
711782733;0;55;M;0;mestrado;casado;50.000;3
709000008;0;45;M;3;na;solteiro;70.000;6
719381733;0;61;M;2;ensino medio;solteiro;60.000;5
771169458;0;41;M;4;graduacao;casado;120.000;5
709974108;0;35;F;1;mestrado;solteiro;40.000;4
757024233;0;34;M;2;mestrado;solteiro;120.000;3
768928833;0;37;M;2;ensino medio;casado;70.000;3
720504633;1;46;M;2;sem educacao formal;na;60.000;6
812441358;0;26;M;1;graduacao;divorciado;50.000;3
713287608;0;54;F;3;ensino medio;casado;40.000;5
711357858;1;47;F;3;mestrado;solteiro;40.000;5
715478733;0;56;F;5;mestrado;casado;40.000;5
780382008;0;42;F;4;na;solteiro;40.000;6
715749858;0;30;M;1;na;casado;50.000;5
710951808;0;32;M;1;na;casado;40.000;5
713469333;0;40;M;2;ensino medio;solteiro;70.000;6
719243808;0;33;F;1;mestrado;casado;40.000;3
772202058;0;64;M;0;mestrado;casado;40.000;3
711346383;0;33;M;1;ensino medio;solteiro;70.000;4
711405333;0;52;M;3;doutorado;casado;70.000;5
778407033;0;59;F;0;sem educacao formal;casado;40.000;6
714862083;0;41;F;4;sem educacao formal;solteiro;50.000;6
711199008;0;38;M;2;na;casado;50.000;3
709858533;0;29;M;2;mestrado;divorciado;40.000;4
718627458;0;43;F;3;doutorado;casado;50.000;3
711816108;1;40;M;3;ensino medio;solteiro;70.000;2
717105258;0;37;F;1;mestrado;casado;40.000;3
715822008;0;32;M;1;ensino medio;casado;40.000;4
714971583;0;36;M;2;mestrado;solteiro;60.000;3
713663508;1;58;M;0;ensino medio;na;50.000;3
709025583;0;53;M;3;ensino medio;casado;70.000;3
812809083;0;37;F;3;na;solteiro;50.000;3
714073983;0;47;M;2;na;solteiro;50.000;6
789297558;0;36;M;1;sem educacao formal;solteiro;120.000;6
710375283;0;26;F;0;sem educacao formal;solteiro;50.000;4
712189233;0;38;F;1;mestrado;casado;50.000;5
713767383;0;32;F;0;ensino medio;casado;50.000;4
797414733;0;37;F;3;mestrado;solteiro;40.000;3
712452033;0;26;M;1;na;solteiro;40.000;6
714151533;0;55;F;1;mestrado;casado;50.000;5
720440583;0;35;M;2;na;casado;70.000;6
787494783;0;58;M;3;ensino medio;casado;60.000;5
819966033;0;32;M;0;mestrado;solteiro;50.000;6
710297133;0;47;M;3;ensino medio;casado;70.000;6
793355508;0;32;M;0;mestrado;solteiro;40.000;6
708580908;0;56;M;3;ensino medio;casado;60.000;3
719826333;0;34;F;2;doutorado;solteiro;40.000;5
780689733;0;65;M;0;na;solteiro;50.000;3
744764433;0;55;M;2;sem educacao formal;casado;120.000;5
714902283;0;43;M;0;ensino medio;casado;70.000;5
789309558;0;31;M;2;graduacao;casado;40.000;6
713188383;0;54;F;1;graduacao;casado;40.000;4
719506983;0;52;M;3;mestrado;casado;70.000;5
714804483;0;48;M;3;graduacao;divorciado;50.000;3
748503708;0;54;F;1;ensino medio;solteiro;40.000;6
803587533;0;33;M;1;sem educacao formal;solteiro;60.000;6
789777408;1;26;F;0;doutorado;solteiro;40.000;3
716811483;0;30;F;2;sem educacao formal;casado;40.000;4
714118383;0;49;F;5;mestrado;casado;40.000;4
720532908;0;36;F;2;na;divorciado;50.000;4
765055833;0;56;M;4;na;casado;70.000;3
715310208;0;53;M;3;sem educacao formal;casado;70.000;3
718577958;1;39;M;2;sem educacao formal;casado;120.000;2
789167658;0;34;M;3;graduacao;casado;60.000;5
789987183;0;53;M;2;graduacao;casado;70.000;4
717730533;0;32;M;0;mestrado;solteiro;50.000;6
708668283;0;39;M;2;mestrado;casado;70.000;5
772360683;0;57;M;1;ensino medio;casado;120.000;3
712500933;0;48;F;4;mestrado;solteiro;50.000;4
804867183;0;37;M;3;na;casado;60.000;6
826068183;0;36;M;1;mestrado;casado;70.000;4
820044333;0;39;M;3;graduacao;divorciado;50.000;3
714211533;0;31;M;0;mestrado;divorciado;40.000;4
710287533;0;31;M;2;mestrado;solteiro;50.000;3
720603558;0;36;M;4;mestrado;solteiro;60.000;3
819258408;0;47;F;5;mestrado;solteiro;40.000;4
717664008;1;37;M;3;graduacao;casado;60.000;2
717437058;0;38;M;2;na;divorciado;60.000;4
717327783;0;39;M;2;mestrado;casado;70.000;4
712887633;0;39;M;1;na;solteiro;70.000;5
716129208;0;37;M;3;mestrado;casado;50.000;3
718037433;0;58;M;1;mestrado;casado;70.000;6
709839858;0;58;F;2;mestrado;casado;40.000;3
719686458;0;37;M;3;mestrado;casado;50.000;6
721434483;0;54;M;3;mestrado;casado;70.000;4
716096358;0;45;F;3;sem educacao formal;solteiro;40.000;5
718244958;0;36;F;2;mestrado;casado;50.000;5
711315783;0;53;M;3;mestrado;casado;50.000;6
821296083;0;34;F;1;graduacao;casado;40.000;3
711562833;1;35;M;4;mestrado;casado;70.000;6
716447733;0;32;M;3;mestrado;casado;50.000;5
719591283;0;38;M;2;sem educacao formal;casado;40.000;6
789911808;0;37;M;3;sem educacao formal;casado;70.000;6
713195808;0;37;F;3;ensino medio;casado;50.000;6
717866133;0;47;F;2;mestrado;solteiro;40.000;3
716670783;0;52;F;3;doutorado;solteiro;50.000;3
789197508;0;54;M;3;ensino medio;casado;60.000;6
713108433;0;53;M;3;graduacao;casado;70.000;4
711403383;0;33;F;3;graduacao;solteiro;40.000;6
768212583;0;49;M;2;mestrado;casado;60.000;4
720181758;1;37;M;0;doutorado;casado;120.000;3
710632683;0;31;M;1;sem educacao formal;casado;50.000;5
711836733;0;43;M;3;mestrado;solteiro;120.000;3
771183933;0;39;M;1;sem educacao formal;casado;70.000;6
711327558;0;38;M;2;ensino medio;casado;50.000;3
788971308;0;62;F;1;sem educacao formal;casado;40.000;5
718950483;0;58;F;1;na;casado;50.000;3
714278958;0;39;F;2;ensino medio;casado;50.000;6
711817158;0;30;M;2;graduacao;divorciado;50.000;3
765824058;0;46;M;4;doutorado;casado;70.000;3
710109633;0;39;M;2;graduacao;casado;60.000;6
713643858;0;53;F;1;graduacao;casado;50.000;4
716399583;0;34;M;1;sem educacao formal;casado;120.000;6
714516783;0;54;F;0;mestrado;divorciado;40.000;4
710490708;0;54;M;3;ensino medio;solteiro;70.000;4
780662133;0;39;M;2;sem educacao formal;casado;60.000;6
715389708;0;36;F;3;mestrado;casado;40.000;4
789607983;0;38;M;3;ensino medio;casado;50.000;6
720171033;0;45;M;4;na;casado;60.000;6
815104608;0;28;F;0;mestrado;divorciado;40.000;5
719660658;0;37;F;1;ensino medio;solteiro;50.000;6
714159858;0;57;M;0;mestrado;casado;50.000;4
714225333;0;48;F;4;mestrado;casado;40.000;5
712204308;0;33;M;0;na;solteiro;50.000;6
718468158;0;38;M;1;sem educacao formal;casado;60.000;6
711575058;0;36;M;3;na;casado;60.000;4
735417408;0;37;M;2;ensino medio;casado;60.000;4
717171408;0;36;M;1;na;casado;70.000;6
814312308;0;54;F;3;sem educacao formal;casado;50.000;5
711786108;0;52;M;1;mestrado;casado;60.000;3
712905708;0;53;F;1;mestrado;casado;40.000;5
720050208;0;27;F;1;ensino medio;solteiro;40.000;4
793952133;0;32;F;0;ensino medio;casado;40.000;6
798140283;0;57;M;4;mestrado;casado;120.000;4
720427683;1;58;M;2;sem educacao formal;solteiro;120.000;2
789970233;0;54;F;2;ensino medio;casado;40.000;6
713893308;0;45;M;3;mestrado;divorciado;60.000;4
718843608;0;36;F;2;doutorado;divorciado;40.000;5
752085108;0;39;F;2;mestrado;casado;50.000;3
789435783;0;39;F;1;mestrado;casado;50.000;6
711032058;0;34;M;3;ensino medio;solteiro;70.000;6
784719708;0;54;F;2;sem educacao formal;casado;50.000;5
804663258;0;54;M;2;ensino medio;casado;70.000;3
716900433;0;36;M;2;mestrado;casado;60.000;6
720909408;0;37;M;2;ensino medio;divorciado;120.000;4
712187808;0;27;M;0;sem educacao formal;casado;50.000;4
718428033;0;55;F;4;mestrado;solteiro;40.000;6
714892533;0;26;M;0;na;solteiro;50.000;5
714985458;0;56;M;1;mestrado;casado;60.000;3
716647983;0;58;F;2;mestrado;casado;40.000;5
712340733;0;42;F;2;mestrado;na;50.000;5
719293533;0;30;M;1;graduacao;solteiro;50.000;3
715257708;0;38;M;1;ensino medio;casado;60.000;4
708331758;0;47;F;2;sem educacao formal;divorciado;50.000;3
709501683;0;33;F;1;mestrado;solteiro;50.000;5
711692508;1;54;F;2;doutorado;casado;40.000;3
715612983;0;65;F;1;mestrado;solteiro;50.000;5
709674333;0;33;M;2;ensino medio;solteiro;60.000;4
805522758;0;44;F;1;doutorado;divorciado;40.000;5
781013958;0;57;F;3;na;casado;50.000;4
717495258;0;34;M;3;sem educacao formal;casado;70.000;6
795052083;0;63;F;0;sem educacao formal;solteiro;50.000;3
773389908;0;37;F;3;ensino medio;solteiro;40.000;5
719320833;0;39;M;2;doutorado;casado;60.000;6
816843933;0;39;M;2;ensino medio;casado;70.000;6
789196158;0;55;M;1;mestrado;casado;60.000;6
717930483;1;37;M;2;mestrado;solteiro;120.000;3
773442258;0;57;M;1;doutorado;casado;70.000;5
719872833;0;45;F;2;mestrado;divorciado;40.000;6
721491258;0;53;M;4;mestrado;casado;70.000;3
770575233;0;37;M;2;mestrado;solteiro;60.000;6
715800708;0;60;F;0;sem educacao formal;casado;40.000;3
719996958;0;29;F;0;sem educacao formal;solteiro;40.000;5
719889408;0;56;F;4;sem educacao formal;casado;40.000;4
708811233;0;37;M;2;mestrado;casado;70.000;4
794627208;0;43;M;1;ensino medio;casado;60.000;4
719020983;0;58;M;1;mestrado;casado;70.000;4
719131533;0;29;F;0;doutorado;divorciado;40.000;3
710449983;0;38;M;2;ensino medio;casado;120.000;4
715651833;1;65;M;1;na;solteiro;40.000;3
720714933;0;62;F;1;mestrado;casado;40.000;4
789170283;0;53;M;1;mestrado;na;70.000;5
810201783;0;26;F;0;mestrado;solteiro;50.000;5
715517733;1;46;F;3;ensino medio;solteiro;40.000;1
709042908;0;51;F;1;graduacao;casado;50.000;4
715023333;0;39;M;2;sem educacao formal;casado;40.000;4
720801033;0;51;F;1;ensino medio;casado;50.000;3
714345783;0;59;M;2;ensino medio;casado;50.000;6
779209083;0;56;M;3;na;casado;50.000;6
713972658;0;56;F;2;mestrado;casado;50.000;3
710782458;0;31;M;1;mestrado;casado;50.000;6
711142308;0;37;M;0;ensino medio;divorciado;50.000;3
824789283;0;36;M;2;ensino medio;solteiro;50.000;3
715187733;0;26;F;1;na;solteiro;50.000;3
721014858;0;61;F;0;mestrado;casado;40.000;4
710363433;0;26;M;0;ensino medio;solteiro;40.000;6
715479483;0;35;M;2;graduacao;casado;70.000;5
708243483;0;53;M;3;graduacao;casado;120.000;4
714770808;0;59;M;2;ensino medio;casado;40.000;3
720626058;0;37;M;1;mestrado;solteiro;70.000;4
709185108;0;38;M;3;ensino medio;casado;60.000;5
719596908;0;56;F;5;doutorado;casado;50.000;4
719273733;0;37;M;2;sem educacao formal;casado;60.000;5
717348258;0;33;M;1;mestrado;casado;120.000;4
770882508;0;38;M;2;graduacao;casado;70.000;4
799026633;0;56;M;1;sem educacao formal;casado;120.000;4
718777008;0;59;M;0;ensino medio;casado;70.000;5
713352183;0;30;M;1;doutorado;casado;40.000;5
716128083;0;56;M;2;ensino medio;casado;50.000;5
721288158;0;33;M;2;na;solteiro;120.000;4
757881258;0;31;M;0;mestrado;divorciado;60.000;6
715843533;0;26;M;1;graduacao;solteiro;50.000;3
717234183;0;29;M;1;mestrado;casado;40.000;4
717260058;0;53;F;2;sem educacao formal;casado;40.000;6
709710783;0;35;F;0;ensino medio;solteiro;40.000;4
787284858;0;35;M;2;sem educacao formal;na;120.000;5
815845758;0;56;F;4;ensino medio;casado;40.000;4
720639783;0;35;F;1;sem educacao formal;solteiro;50.000;4
713331408;0;35;M;3;sem educacao formal;casado;50.000;6
778693458;1;32;M;1;ensino medio;divorciado;60.000;3
788610258;0;49;M;4;graduacao;na;40.000;5
711173883;0;36;M;4;mestrado;divorciado;120.000;3
717628608;0;37;M;3;na;casado;60.000;5
789261558;0;58;M;1;ensino medio;casado;60.000;3
770647233;0;35;F;2;ensino medio;casado;40.000;5
712826208;0;39;F;2;mestrado;casado;50.000;5
718181433;0;65;F;0;sem educacao formal;solteiro;40.000;6
714460683;0;65;M;0;ensino medio;casado;40.000;3
716460933;0;51;M;2;na;casado;120.000;4
710787708;0;56;F;1;sem educacao formal;casado;50.000;4
713800158;0;58;M;0;ensino medio;casado;70.000;6
712551258;1;39;M;1;sem educacao formal;casado;40.000;3
715379133;0;51;F;1;graduacao;solteiro;40.000;4
712091433;0;58;M;4;sem educacao formal;solteiro;50.000;5
771756333;0;34;F;3;mestrado;casado;40.000;5
779895108;0;39;M;3;na;solteiro;70.000;6
771976683;0;54;F;1;graduacao;casado;50.000;3
716800908;0;26;F;2;ensino medio;solteiro;50.000;5
789413958;0;53;M;1;mestrado;solteiro;70.000;4
711574008;0;32;M;3;graduacao;solteiro;70.000;4
714138408;0;49;M;3;ensino medio;casado;60.000;4
709334658;0;39;F;2;sem educacao formal;casado;40.000;4
709564683;1;32;M;2;mestrado;casado;50.000;3
772292358;1;30;M;1;graduacao;divorciado;40.000;4
712933083;0;37;M;1;sem educacao formal;solteiro;70.000;6
